id,slice,plugin,package,class,file_path,category,issue_type,severity,confidence,status,title,description,instances,trigger_input,suggested_fix,effort,llm_value,related,github_issue
CR-094,A5,org.mwc.cmap.legacy,MWC.GenericData,WorldArea,org.mwc.cmap.legacy/src/MWC/GenericData/WorldArea.java,algorithm-correctness,unit-mismatch,Medium,High,candidate,rangeFromEdge mixes Euclidean lat/lon degrees with earth-model ranges,"distancePointLine computes the projection parameter r and the perpendicular |s|*L in raw (long,lat) degree space with no cos(lat) weighting, but falls back to p.rangeFrom(A)/rangeFrom(B) (earth-model great-circle degrees) when r<=0 or r>=1. The two metrics differ by up to 1/cos(lat) in longitude, so rangeFromEdge is discontinuous at the corner boundaries and over-reports distance to E/W edges at high latitude.",L354-L390; L879-L897,"WorldArea at 60N, point due east of the right edge by 1 deg lon: rangeFromEdge returns ~1.0 deg (60 nm) while the corner fallback would return ~0.5 deg (30 nm).",Perform the segment maths in a locally scaled frame (x scaled by cos(midLat)) or express edges via WorldLocation.rangeFrom to a projected foot point.,S,Needs tracing two different distance metrics through the same branch structure; a type checker sees only doubles.,-,
CR-095,A5,org.mwc.cmap.legacy,MWC.GenericData,WorldArea,org.mwc.cmap.legacy/src/MWC/GenericData/WorldArea.java,algorithm-correctness,degenerate-input,Medium,High,verified,Areas spanning the antimeridian normalise to the complementary near-global box,"normalise() (and extend/contains) simply take min/max of raw longitudes, so an area whose corners are at 179E and 179W becomes 358 deg wide with TL longitude -179 and BR +179 (verified by compiling). getWidth/getCentre then describe the wrong region, contains() answers for the complement, and fit-to-window in FlatProjection.zoom gives up (width>=360 check) or shows the whole world.",L457-L465; L472-L487; L520-L548; L566-L581; L737-L755; L772-L825,Load a .rep track crossing 180 deg longitude; Fit-to-window shows the whole globe and bounding-area filters exclude the track's fixes.,"Represent longitude extent explicitly (west edge + positive width, or normalise relative to a reference meridian) and update contains/extend/getCentre accordingly.",M,Dateline handling is a domain invariant; the code's min/max logic is locally correct arithmetic.,FlatEarth dateline row,
CR-096,A5,org.mwc.cmap.legacy,MWC.GenericData,WorldDistance,org.mwc.cmap.legacy/src/MWC/GenericData/WorldDistance.java,bug,string-parsing,Medium,Medium,candidate,getUnitIndexFor silently maps unknown unit labels to METRES,"getUnitIndexFor returns 0 (METRES) when the label does not exactly match one of {m,yds,km,nm,minutes,degs,kyds,ft} (case sensitive). It is called from the XML handlers WorldDistanceHandler (L55, L92), GridHandler and ASSET XMLVariance, so a hand-edited or foreign .dpf/.xml with Units=""NM"" or ""nmi"" is loaded as metres with no error. WorldSpeed.getUnitIndexFor (L144-L154) and WorldAcceleration.getUnitIndexFor have the identical default.",L163-L173,".dpf containing <WorldDistance Units=""NM"" Value=""10""/> for a range ring: loaded as 10 m.",Return -1 or throw IllegalArgumentException for unknown labels and have handlers report the error; compare case-insensitively with documented aliases.,S,"The default value is only wrong in the context of the XML callers, which a grep for the method does not reveal.",WorldSpeed L144-L154; WorldAcceleration L122-L132; MWC/Utilities/ReaderWriter/XML/Util/WorldDistanceHandler.java L55 L92,
CR-097,A5,org.mwc.cmap.legacy,MWC.GenericData,WorldLocation,org.mwc.cmap.legacy/src/MWC/GenericData/WorldLocation.java,bug,thread-safety,Medium,Medium,candidate,Static shared _myWorldVector and mutable static earth model,"bearingFrom() and rangeFrom(other) pass the static field _myWorldVector as the result buffer to _model.subtract and then read range/bearing from it; concurrent callers on different threads overwrite each other's result, so a range or bearing can be read from another thread's computation. The earth model itself is a mutable static (_model, setModel) that is replaced at runtime by CorePlugin extension loading and by tests, making all distance results depend on global process state.",L260-L266; L521-L525; L659-L663; L326-L328; L471-L475,Two analysis jobs (e.g. SATC solver and a tote update) compute rangeFrom simultaneously; one receives the other's range value.,Use a fresh WorldVector (or ThreadLocal) in bearingFrom/rangeFrom; consider making the model final after startup or documenting single-threaded use.,S,Data race on a static buffer is only visible when correlating the private static with callers across threads; grep finds statics but not the race.,-,
CR-098,A6,org.mwc.debrief.legacy,Debrief.Wrappers,FixWrapper,org.mwc.debrief.legacy/src/Debrief/Wrappers/FixWrapper.java,algorithm-correctness,angle-wrap,Medium,High,verified,interpolateFix interpolates longitude linearly across the antimeridian,"interpolateFix computes dLong = next.lon - prev.lon and adds the proportion, so a leg from 179.5E to 179.5W yields an interpolated longitude near 0 (verified midpoint = 0.0) i.e. a point on the other side of the globe. Used by getNearestTo when interpolation is on, by resampling (decimatePointsTrack), infills and worm-in-hole offsets, so resampled tracks crossing the dateline acquire garbage fixes.",L854; L891,"Track crossing 180 degrees longitude with 'Interpolate points' on, or 'Resample data at' applied","Normalise dLong into (-180,180] before scaling and wrap the resulting longitude, mirroring the existing course handling.",S,The course wrap handling right beside it makes the omission for longitude easy to miss; requires domain reasoning.,-,
CR-099,A6,org.mwc.debrief.legacy,Debrief.Wrappers,FixWrapper,org.mwc.debrief.legacy/src/Debrief/Wrappers/FixWrapper.java,algorithm-correctness,division-by-zero,Medium,High,candidate,interpolateFix divides by zero time delta when previous and next share a DTG,"proportion = thisDelta/timeDiffMicros with no guard; when previous and next have the same time (e.g. TrackSegment.decimateRelativeTMA passes first()==last() for a one-fix leg, WormInHoleOffset passes consecutive fixes that collided) the result is NaN/Infinity and a Fix with NaN lat/lon/course is created and inserted, which then poisons offsets (RelativeTMASegment.setOffset) and bounds.",L842-L848; TrackSegment L753-L757; WormInHoleOffset L310,"Relative TMA leg containing a single fix, then resample the parent track",Return a copy of previous when timeDiffMicros==0 (or when dtg equals either end) instead of dividing.,S,Needs call-site analysis to find inputs where the two fixes coincide.,-,
CR-100,A6,org.mwc.debrief.legacy,Debrief.Wrappers,SensorContactWrapper,org.mwc.debrief.legacy/src/Debrief/Wrappers/SensorContactWrapper.java,bug,null-deref,Medium,Medium,candidate,isBearingToPort unboxes null Boolean when host has no fix at cut time,"isBearingToPort() only assigns _cachedPortBearing when getNearestTo returns a fix; otherwise it returns the null Boolean, which auto-unboxes to NullPointerException. It also dereferences _mySensor._myHost without a null check. Callers: paint() for ambiguous cuts and the 'Keep port/starboard bearing' actions (ditchBearing).",L1151-L1174,Sensor with ambiguous bearings whose cuts extend before the host track's first fix; right-click such a cut and choose 'Keep port bearing',Return a primitive with a defined default (or Boolean.FALSE) when no host fix is found and guard the host reference.,S,"Auto-unboxing of a cached Boolean is a subtle control-flow issue, not grep-able.",-,
CR-101,A6,org.mwc.debrief.legacy,Debrief.Wrappers.Track,AbsoluteTMASegment,org.mwc.debrief.legacy/src/Debrief/Wrappers/Track/AbsoluteTMASegment.java,bug,null-deref,Medium,Medium,candidate,Split absolute TMA legs have null start/end; DTG edits throw NPE,"TrackWrapper.splitTrack constructs the two halves with new AbsoluteTMASegment(theTMA, p1, loc, null, null), leaving _startTime/_endTime null. setDTG_End/setDTG_Start then call createDataFrom(_startTime,_endTime) which dereferences startTime.getDate(), and getDTG_Start()/getDTG_End() show null in Properties. shear() also leaves System.out debug prints.",L98-L103; L172; L193; L298; L309; L331-L340; TrackWrapper L3660-L3662,"Split an absolute TMA leg at a fix, select the new leg and edit 'End time' in Properties",Derive _startTime/_endTime from the supplied fixes in the copy constructor when null; remove the printlns.,S,Requires following the split path in TrackWrapper into the constructor contract.,-,
CR-102,A6,org.mwc.debrief.legacy,Debrief.Wrappers.Track,DynamicInfillSegment,org.mwc.debrief.legacy/src/Debrief/Wrappers/Track/DynamicInfillSegment.java,bug,degenerate-input,Medium,High,candidate,reconstruct feeds SplineInterpolator <3 or non-increasing samples,"oneUse=min(2,before.size()) and twoUse=min(3,after.size()) can total 2 points (two one-fix legs), and overlapping legs (before.endDTG >= after.startDTG, allowed by RelativeTMASegment.setDTG_End) give non-monotonic times; SplineInterpolator.interpolate then throws NumberIsTooSmallException/NonMonotonicSequenceException from inside a PropertyChangeListener or paint cycle. The two-arg constructor also calls before.last().getColor() on a possibly empty segment.",L305; L540-L541; L576-L578,"Generate an infill between two legs, then extend the earlier leg's DTG End past the later leg's start",Validate n>=3 and strictly increasing times before interpolating; fall back to linear interpolation or clear the infill with a logged error.,S,Needs the commons-math precondition knowledge plus the leg-editing paths that can violate it.,-,
CR-103,A6,org.mwc.debrief.legacy,Debrief.Wrappers.Track,LightweightTrackWrapper,org.mwc.debrief.legacy/src/Debrief/Wrappers/Track/LightweightTrackWrapper.java,bug,null-deref,Medium,Medium,candidate,getNearestTo returns {null} array; callers dereference [0],"When the DTG is outside the track period, getNearestTo returns new Watchable[]{null} instead of EMPTY_WATCHABLE_LIST, so callers that test length>0 (ArrayOffsetHelper.getArrayCentre L174, TrackWrapper-style consumers) dereference null. DynamicTrackShapeSetWrapper.paintOverride already defends against list[0]==null, evidence the bug is being hit. getUnfilteredItems also dereferences getStartDTG() on an empty track.",L563-L592; L693; ArrayOffsetHelper L174,Lightweight track (e.g. imported from a large REP/NMEA set) with a sensor whose cut time is outside the track period; open the plot,Return EMPTY_WATCHABLE_LIST when nearest==null.,S,Requires reading the contract of the sibling TrackWrapper implementation and its callers.,-,
CR-104,A6,org.mwc.debrief.legacy,Debrief.Wrappers.Track,RelativeTMASegment,org.mwc.debrief.legacy/src/Debrief/Wrappers/Track/RelativeTMASegment.java,algorithm-correctness,angle-wrap,Medium,High,verified,fanStretch mis-normalises drag angle; drags near north reverse range sign,"theBrg = 2pi+vector.getBearing() lies in [pi,3pi] and midBrg in [0,2pi); theDelta is only reduced while > 2pi, leaving values in (-pi,2pi]. A delta of e.g. 6.08 rad (true separation 0.2 rad) fails abs(theDelta)>pi/2 in the wrong direction and the range is negated (verified), so dragging the fan outward near the sensor bearing's north crossing moves the solution inward.",L431-L446,"Fan-stretch drag of a relative TMA leg whose mid bearing is within a few degrees of north, dragging on the other side of north","Normalise theDelta into (-pi,pi] (while > pi subtract 2pi, while < -pi add 2pi) before the abs test.",S,Requires range analysis of composed bearing offsets; the loop looks like a normalisation.,-,
CR-105,A6,org.mwc.debrief.legacy,Debrief.Wrappers.Track,RelativeTMASegment,org.mwc.debrief.legacy/src/Debrief/Wrappers/Track/RelativeTMASegment.java,bug,null-deref,Medium,Medium,candidate,"Unchecked sensor/layers/host lookups in DTG editing, rotate and remove","setDTG_Start dereferences getReferenceTrack() (may be null before identify), _referenceSensor.getSensorOffset() (null when the segment references a track without a matching sensor, which setTrack merely logs) and hostFix.getLocation() (getBacktraceTo returns null when no visible fix). rotate() calls hostReference.add() where getHostLocation() can return null; identifyReferenceTrack dereferences _theLayers which is null for segments built via the test/legacy constructor; removeElement calls elements().nextElement() on an already-empty segment.",L713; L774; L832; L1001; L1030-L1033,"Relative TMA leg whose named sensor was renamed/deleted, then edit 'DTG Start' in Properties","Null-check the sensor/track/backtrace results and log+return, matching the pattern already used in getHostLocation().",S,Needs knowledge of which lookups are allowed to fail (setTrack logs and continues).,-,
CR-106,A6,org.mwc.debrief.legacy,Debrief.Wrappers.Track,RelativeTMASegment,org.mwc.debrief.legacy/src/Debrief/Wrappers/Track/RelativeTMASegment.java,algorithm-correctness,float-equality,Medium,Medium,candidate,stretch() uses exact WorldLocation.equals to pick dragged end,"rotate() and shear() (L820-L826, L1210-L1216) explicitly avoid WorldLocation.equals because DR rendering shifts the first fix by tiny amounts, yet stretch() still uses first.getLocation().equals(origin). When equality fails while the user drags the far end, the else branch relocates the start along an essentially zero-length thisLeg with an arbitrary bearing, throwing the leg origin to a random position. AbsoluteTMASegment.rotate/shear/stretch (L258, L333, L418) have the same exact test.",L1293-L1305,Stretch-drag the end of a relative TMA leg after it has been shifted/dragged once,Reuse the distFromOrigin<distFromEnd test used by rotate/shear in stretch() and in AbsoluteTMASegment.,S,The inconsistency is only evident by comparing sibling methods and reading the comment that explains why equals is unsafe.,AbsoluteTMASegment L258; L333; L418,
CR-107,A6,org.mwc.debrief.legacy,Debrief.Wrappers.Track,TrackSegment,org.mwc.debrief.legacy/src/Debrief/Wrappers/Track/TrackSegment.java,bug,division-by-zero,Medium,High,candidate,Integer time division in DR append; unguarded interval division in resample,"append() for DR segments computes timeSecs as a long division (millis/1000), so fixes under 1 s apart give spdYps=Infinity and coarser gaps are truncated, corrupting the joining fix's course/speed used by DR reconstruction (mergeAllSegments/combineSections). decimateRelative (L711) and setResampleDataAt (L1089) divide by the interval before the <=0 guard, so a 0 interval throws ArithmeticException.",L600-L604; L711; L1089,Merge two DR track segments whose boundary fixes are 0.5 s apart; or choose frequency 'None' on a segment,Use double seconds and guard zero deltas; hoist the <=0 interval check above the divisions.,S,Integer-vs-double division is invisible to a grep; needs unit reasoning.,-,
